Year,Year Code,Country Name,Country Code,"Age at first marriage, male [SP.DYN.SMAM.MA]","Age at first marriage, female [SP.DYN.SMAM.FE]","Cause of death, by injury (% of total) [SH.DTH.INJR.ZS]","Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total) [SH.DTH.COMM.ZS]","Death rate, crude (per 1,000 people) [SP.DYN.CDRT.IN]",Diabetes prevalence (% of population ages 20 to 79) [SH.STA.DIAB.ZS],Exclusive breastfeeding (% of children under 6 months) [SH.STA.BFED.ZS],"Immunization, BCG (% of one-year-old children) [SH.IMM.IBCG]","Immunization, measles (% of children ages 12-23 months) [SH.IMM.MEAS]","Immunization, DPT (% of children ages 12-23 months) [SH.IMM.IDPT]","Labor force, total [SL.TLF.TOTL.IN]","Life expectancy at birth, female (years) [SP.DYN.LE00.FE.IN]","Life expectancy at birth, male (years) [SP.DYN.LE00.MA.IN]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Literacy rate, adult total (% of people ages 15 and above) [SE.ADT.LITR.ZS]","Mortality rate, infant (per 1,000 live births) [SP.DYN.IMRT.IN]",Net migration [SM.POP.NETM],"Number of surgical procedures (per 100,000 population) [SH.SGR.PROC.P5]",Number of people who are undernourished [SN.ITK.DEFC],"Physicians (per 1,000 people) [SH.MED.PHYS.ZS]","Population, total [SP.POP.TOTL]","Suicide mortality rate (per 100,000 population) [SH.STA.SUIC.P5]","Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age) [SH.ALC.PCAP.LI]","Unemployment, total (% of total labor force) [SL.UEM.TOTL.ZS]",Rural population (% of total population) [SP.RUR.TOTL.ZS],Urban population (% of total population) [SP.URB.TOTL.IN.ZS],Current health expenditure (% of GDP) [SH.XPD.CHEX.GD.ZS],"Birth rate, crude (per 1,000 people) [SP.DYN.CBRT.IN]",Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding) [SH.STA.ORCF.ZS],Domestic general government health expenditure (% of general government expenditure) [SH.XPD.GHED.GE.ZS],"Fertility rate, total (births per woman) [SP.DYN.TFRT.IN]","Immunization, HepB3 (% of one-year-old children) [SH.IMM.HEPB]","Immunization, Hib3 (% of children ages 12-23 months) [SH.IMM.HIB3]","Immunization, Pol3 (% of one-year-old children) [SH.IMM.POL3]",Low-birthweight babies (% of births) [SH.STA.BRTW.ZS],"Malnutrition prevalence, weight for age (% of children under 5) [SH.STA.MALN.ZS]",Maternal leave benefits (% of wages paid in covered period) [SH.MMR.WAGE.ZS],"Mortality caused by road traffic injury (per 100,000 people) [SH.STA.TRAF.P5]","Maternal mortality ratio (national estimate, per 100,000 live births) [SH.STA.MMRT.NE]","Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%) [SH.DYN.NCOM.ZS]","Mortality rate attributed to household and ambient air pollution (per 100,000 population) [SH.STA.AIRP.P5]","Mortality rate attributed to unintentional poisoning (per 100,000 population) [SH.STA.POIS.P5]","Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population) [SH.STA.WASH.P5]","Mortality rate, adult, male (per 1,000 male adults) [SP.DYN.AMRT.MA]","Mortality rate, adult, female (per 1,000 female adults) [SP.DYN.AMRT.FE]","Mortality rate, infant, female (per 1,000 live births) [SP.DYN.IMRT.FE.IN]","Mortality rate, infant, male (per 1,000 live births) [SP.DYN.IMRT.MA.IN]",Number of infant deaths [SH.DTH.IMRT],Number of maternal deaths [SH.MMR.DTHS],Number of neonatal deaths [SH.DTH.NMRT],Number of people pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure [SH.UHC.NOP1.TO],Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure [SH.UHC.NOP2.TO],Number of people spending more than 25% of household consumption or income on out-of-pocket health care expenditure [SH.UHC.OOPC.25.TO],Number of under-five deaths [SH.DTH.MORT],"Nurses and midwives (per 1,000 people) [SH.MED.NUMW.P3]",Out-of-pocket expenditure per capita (current US$) [SH.XPD.OOPC.PC.CD],People using at least basic drinking water services (% of population) [SH.H2O.BASW.ZS],People using at least basic sanitation services (% of population) [SH.STA.BASS.ZS],People using safely managed drinking water services (% of population) [SH.H2O.SMDW.ZS],People with basic handwashing facilities including soap and water (% of population) [SH.STA.HYGN.ZS],Population ages 0-14 (% of total population) [SP.POP.0014.TO.ZS],Population ages 15-64 (% of total population) [SP.POP.1564.TO.ZS],Population ages 65 and above (% of total population) [SP.POP.65UP.TO.ZS],"Prevalence of HIV, total (% of population ages 15-49) [SH.DYN.AIDS.ZS]",Prevalence of overweight (% of adults) [SH.STA.OWAD.ZS],Prevalence of overweight (% of children under 5) [SH.STA.OWGH.ZS],Prevalence of undernourishment (% of population) [SN.ITK.DEFC.ZS],"Probability of dying at age 5-14 years (per 1,000 children age 5) [SH.DYN.0514]","Public spending on education, total (% of GDP) [SE.XPD.TOTL.GD.ZS]",Ratio of young literate females to males (% ages 15-24) [SE.ADT.1524.LT.FM.ZS],"School enrollment, primary (% net) [SE.PRM.NENR]","School enrollment, secondary (% net) [SE.SEC.NENR]","School enrollment, tertiary (% gross) [SE.TER.ENRR]",Sex ratio at birth (male births per female births) [SP.POP.BRTH.MF],"Smoking prevalence, males (% of adults) [SH.PRV.SMOK.MA]","Smoking prevalence, females (% of adults) [SH.PRV.SMOK.FE]","Specialist surgical workforce (per 100,000 population) [SH.MED.SAOP.P5]",Tuberculosis treatment success rate (% of new cases) [SH.TBS.CURE.ZS],"Tuberculosis death rate (per 100,000 people) [SH.TBS.MORT]",Unmet need for contraception (% of married women ages 15-49) [SP.UWT.TFRT],Urban population growth (annual %) [SP.URB.GROW],Rural population growth (annual %) [SP.RUR.TOTL.ZG],Vitamin A supplementation coverage rate (% of children ages 6-59 months) [SN.ITK.VITA.ZS],Wanted fertility rate (births per woman) [SP.DYN.WFRT]
2018,YR2018,Mongolia,MNG,..,..,..,..,6.316,..,..,99,99,99,1319351,73.961,65.631,69.689,98.42312,14,..,..,..,..,3170208,..,..,6.254000187,31.555,68.445,..,24.131,..,..,2.895,99,99,99,..,1.8,..,..,..,..,..,..,..,288.357,123.173,11.1,16.8,1074,..,665,..,..,..,1249,3.8938,..,..,..,..,..,30.40956831,65.50689291,4.083538787,0.1,..,10.5,..,4.3,..,1.00906,97.69756,..,65.59544,1.03,..,..,..,..,10,..,1.9158799,1.536496496,..,..
2018,YR2018,Montenegro,MNE,..,..,..,..,10.682,..,..,83,58,87,277016,79.199,74.317,76.77,98.84718,2.3,..,..,..,2.7557,622227,..,..,15.17500019,33.187,66.813,..,11.732,..,..,1.745,73,87,87,..,..,..,..,..,..,..,..,..,125.094,65.97,2.2,2.4,17,..,12,..,..,..,19,5.2294,..,..,..,..,..,18.20951914,66.81554422,14.97493664,0.1,..,..,..,1,..,0.99738,96.54847,89.07485,56.08097,1.072,..,..,..,..,0.2,..,0.480793342,-1.030996568,..,..
2018,YR2018,Morocco,MAR,..,..,..,..,5.06,..,..,99,99,99,11918297,77.668,75.19,76.453,73.75001,19.2,..,..,..,..,36029138,..,..,9.078000069,37.547,62.453,..,18.937,..,..,2.415,99,99,99,..,..,..,..,..,..,..,..,..,72.327,62.159,17.1,21.2,13134,..,9441,..,..,..,15362,..,..,..,..,..,..,27.20638013,65.78071505,7.012904821,0.1,..,..,..,2.8,..,0.99347,99.09904,64.4924,35.93593,1.06,..,..,..,..,8,13.8,2.127285344,-0.190292415,..,..
2018,YR2018,Mozambique,MOZ,..,..,..,..,8.544,..,..,95,85,80,12772428,62.966,57.114,60.163,..,54,..,..,..,0.0838,29495962,..,..,3.236999989,64.012,35.988,..,37.52,..,..,4.852,80,80,80,..,..,..,..,..,..,..,..,..,389.521,268.188,49.9,57.9,58835,..,30806,..,..,..,78860,0.6847,..,..,..,..,..,44.67080015,52.43843539,2.890764457,12.6,..,..,..,17.2,5.59847,..,93.92934,..,7.31255,1.018,..,..,0.53,..,72,..,4.405591347,2.084246687,..,..
2018,YR2018,Myanmar,MMR,..,..,..,..,8.199,..,..,90,93,91,24470007,69.874,63.761,66.867,..,36.8,..,..,..,0.677,53708395,..,..,1.493999958,69.421,30.579,..,17.552,..,..,2.154,91,91,91,..,..,..,..,..,..,..,..,..,247.696,149.971,32.7,40.8,34554,..,21742,..,..,..,43420,0.9993,..,..,..,..,..,26.37104828,67.84430978,5.784641933,0.8,..,..,..,5.4,1.9726,..,97.93192,64.05857,18.81594,1.03,..,..,..,..,39,..,1.452481022,0.238960963,..,..
2018,YR2018,Namibia,NAM,..,..,..,..,8.057,..,..,94,82,89,911498,66.18,60.357,63.373,91.52727,29,..,..,..,0.4182,2448255,..,..,19.87700081,49.968,50.032,..,28.639,..,..,3.396,89,89,84,..,..,..,..,..,..,..,..,..,349.317,248.938,25.9,31.8,2020,..,1092,..,..,..,2754,1.954,..,..,..,..,..,36.91024919,59.45371913,3.636031681,11.8,..,..,..,11.7,..,1.0222,97.48892,..,..,1.011,..,..,..,..,64,..,3.956296801,-0.152171661,..,..
2018,YR2018,Nauru,NRU,..,..,..,..,..,..,..,99,99,90,..,..,..,..,..,26.4,..,..,..,..,12704,..,..,..,0,100,..,..,..,..,..,90,90,90,..,..,..,..,..,..,..,..,..,..,..,23.5,29.2,8,..,6,..,..,..,10,7.6636,..,..,..,..,..,..,..,..,..,..,..,..,5.9,..,..,..,..,..,..,..,..,..,..,4.4,..,-1.344820893,..,..,..
2018,YR2018,Nepal,NPL,..,..,..,..,6.361,..,..,96,91,91,16359487,71.9,68.989,70.478,67.90843,26.7,..,..,..,0.7486,28087871,..,..,1.350000024,80.26,19.74,..,19.887,..,..,1.917,91,91,91,..,..,..,..,..,..,..,..,..,167.316,129.611,24.3,28.9,14981,..,11215,..,..,..,18128,3.1084,..,..,..,..,..,30.41426532,63.8580639,5.727670776,0.1,..,..,..,5.9,5.16365,0.96649,..,..,12.41086,1.065,..,..,..,..,19,..,3.721818393,1.151879001,..,..
2018,YR2018,Netherlands,NLD,..,..,..,..,8.9,..,..,..,93,93,9227941,83.4,80.2,81.76097561,..,3.3,..,..,..,..,17231624,..,..,3.829999924,8.51,91.49,..,9.7,..,..,1.59,92,93,93,..,..,..,..,..,..,..,..,..,..,..,3,3.6,568,..,369,..,..,..,668,..,..,..,..,..,..,16.10815871,64.69564866,19.19619263,..,..,..,..,0.8,..,..,..,..,..,1.052,..,..,..,..,0.18,..,1.036375039,-4.155137383,..,..
2018,YR2018,New Caledonia,NCL,..,..,..,..,5.5,..,..,..,..,..,138742,79.3,75.1,77.14878049,..,..,..,..,..,..,284060,..,..,12.84700012,29.317,70.683,..,14.5,..,..,1.97,..,..,..,..,..,..,..,..,..,..,..,..,98.003,56.743,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.74092567,68.08491641,9.174157925,..,..,..,..,..,..,..,..,..,..,1.05,..,..,..,..,1.2,..,1.920384853,-0.130801327,..,..
2018,YR2018,New Zealand,NZL,..,..,..,..,6.86,..,..,..,92,93,2721966,83.6,80.2,81.85853659,..,4.7,..,..,..,3.5898,4841000,..,..,4.297999859,13.462,86.538,..,11.98,..,..,1.71,93,92,93,..,..,..,..,..,..,..,..,..,..,..,4.2,5.2,282,..,208,..,..,..,341,12.4482,..,..,..,..,..,19.65343146,64.69414402,15.65242453,0.1,..,..,..,0.9,..,..,..,..,..,1.055,..,..,..,..,0.28,..,1.06093828,0.444291047,..,..
2018,YR2018,Nicaragua,NIC,..,..,..,..,5.061,..,..,98,99,98,2992406,77.77,70.741,74.275,..,15.7,..,..,..,0.9775,6465513,..,..,5.199999809,41.478,58.522,..,20.641,..,..,2.404,98,98,99,..,..,..,..,..,..,..,..,..,200.678,102.575,13.8,17.5,2095,..,1254,..,..,..,2450,1.5334,..,..,..,..,..,30.2016812,64.55082135,5.247497448,0.2,..,..,..,3.5,..,..,..,..,..,1.05,..,..,..,..,2.1,..,1.637141542,0.71916008,..,..
2018,YR2018,Niger,NER,..,..,..,..,8.268,..,..,87,77,79,8111179,63.212,60.9,62.024,..,48,..,..,..,..,22442948,..,..,0.470999986,83.575,16.425,..,46.079,..,..,6.913,79,79,79,..,37.5,..,..,..,..,..,..,..,251.729,222.743,43.5,52.1,48705,..,26085,..,..,..,82539,..,..,..,..,..,..,49.98432461,47.42066751,2.595007883,0.3,..,1,..,37.3,4.9198,..,..,..,4.41435,1.05,..,..,..,..,18,..,4.274535102,3.727169849,..,..
2018,YR2018,Nigeria,NGA,..,..,..,..,11.86,..,28.7,53,65,57,58403811,55.244,53.45,54.332,62.01601,75.7,..,..,..,0.3806,195874740,..,..,8.243000031,49.656,50.344,..,37.905,36.4,..,5.387,57,57,57,..,21.8,..,..,..,..,..,..,..,364.321,324.961,68.5,82.6,551684,..,267440,..,..,..,866084,1.1792,..,..,..,..,..,43.86663998,53.38598302,2.747377005,1.5,..,2.1,..,19.9,..,0.83675,..,..,..,1.059,..,..,..,..,64,18.9,4.238846803,0.938766216,..,4.8
2018,YR2018,North America,NAC,..,..,..,..,8.508132188,..,..,..,91.81657139,93.72485709,185827935,81.40493674,76.48804032,78.88689095,..,5.5,..,..,..,..,363809239,..,..,4.107848655,17.82695192,82.17304808,..,11.44661149,..,..,1.706032485,89.1657139,91.9082857,92.81657139,..,0.6,..,..,..,..,..,..,..,..,..,5,6,23551,..,15036,..,..,..,27416,14.07893173,..,..,..,..,..,18.41982885,65.62740641,15.95276474,..,..,8.8,..,1.3,..,..,95.17325,93.06775,86.25968,1.04762922,..,..,..,..,0.19,..,0.838079256,-0.411729987,..,..
2018,YR2018,North Macedonia,MKD,..,..,..,..,10.051,..,..,97,83,91,959864,77.736,73.684,75.688,..,8.7,..,..,..,..,2082958,..,..,20.73600006,42.037,57.963,..,10.811,..,..,1.496,91,91,91,..,..,..,..,..,..,..,..,..,119.81,63.418,8.1,9.2,196,..,166,..,..,..,224,..,..,..,..,..,..,16.51699963,69.81281899,13.67018138,0.1,..,..,..,1.3,..,..,..,..,..,1.062,..,..,..,..,0.98,..,0.417819583,-0.463967635,..,..
2018,YR2018,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,56882,..,..,..,8.382,91.618,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.6,..,0.660347974,-0.481222814,..,..
2018,YR2018,Norway,NOR,..,..,..,..,7.7,..,..,..,96,96,2799958,84.4,81.3,82.81219512,..,2.1,..,..,..,2.9164,5311916,..,..,3.799999952,17.752,82.248,..,10.4,..,..,1.56,..,96,96,..,..,..,..,..,..,..,..,..,62.494,38.861,1.9,2.2,121,..,88,..,..,..,150,18.2248,..,..,..,..,..,17.54903838,65.40173947,17.04922216,0.1,..,..,..,0.6,..,..,..,..,..,1.058,..,..,..,..,0.34,..,1.119532812,-1.441461278,..,..
2018,YR2018,Oman,OMN,..,..,..,..,2.436,..,..,99,99,99,2701563,80.134,75.89,77.633,95.65153,9.8,..,..,..,2.0031,4829483,..,..,2.864000082,15.461,84.539,..,19.189,..,..,2.888,99,99,99,..,..,..,..,..,..,..,..,..,101.388,63.183,8.8,10.8,891,..,466,..,..,..,1029,4.1965,..,..,..,..,..,22.24650599,75.36070706,2.392786956,0.2,..,..,..,2.3,..,1.00633,86.25355,96.19256,38.03621,1.05,..,..,..,..,0.37,..,4.609937247,-2.69463497,..,..
2018,YR2018,Other small states,OSS,..,..,..,..,7.287803757,..,..,92.37662906,83.25617909,86.01843064,14039596,70.22075598,67.07057625,68.55592734,84.52881,36.39172647,..,..,..,..,30760211,..,..,9.167588381,37.88145651,62.11854349,..,23.12260156,..,..,3.049681139,85.83758866,85.99556266,85.1017225,..,..,..,..,..,..,..,..,..,212.8676583,184.1919166,32.65946804,39.8992184,25547,..,15485,..,..,..,33997,3.774922485,..,..,..,..,..,29.9385165,64.56827774,5.493205759,8.689551389,..,..,..,9.45518702,..,0.99454,85.41373,..,19.93758,1.03402732,..,..,..,..,..,..,2.845688505,0.714866603,..,..
2018,YR2018,Pakistan,PAK,..,..,..,..,6.942,..,47.5,86,76,75,72040845,68.109,66.194,67.114,..,57.2,..,..,..,0.9801,212215030,..,..,4.083000183,63.334,36.666,..,28.25,34.9,..,3.51,75,75,75,..,23.1,..,..,..,..,..,..,..,172.896,137.509,51.5,62.5,338395,..,251484,..,..,..,408589,0.6683,..,..,..,..,..,35.2698146,60.41741109,4.312774311,0.1,..,2.5,..,9.7,..,..,67.5748,37.40039,8.95842,1.087,..,..,..,..,20,17.3,2.668674362,1.70282305,..,2.9
2018,YR2018,Palau,PLW,..,..,..,..,7.8,..,..,..,90,95,..,..,..,..,..,16.6,..,..,..,..,17907,..,..,..,20.07,79.93,..,14,..,..,..,98,92,98,..,..,..,..,..,..,..,..,..,..,..,14.6,18.5,4,..,2,..,..,..,4,7.2626,..,..,..,..,..,..,..,..,..,..,..,..,3.9,..,..,..,..,..,..,..,..,..,..,9,..,1.265572682,-2.22873443,..,..
2018,YR2018,Panama,PAN,..,..,..,..,5.076,..,..,99,98,88,2029802,81.593,75.235,78.329,95.41181,13.1,..,..,..,..,4176873,..,..,3.894000053,32.291,67.709,..,18.976,..,..,2.461,88,88,88,..,..,..,..,..,..,..,..,..,148.159,76.653,11.7,14.5,1038,..,670,..,..,..,1206,3.0741,..,..,..,..,..,27.06230432,64.8329646,8.10473108,0.9,..,..,..,2.5,..,0.99559,..,..,..,1.05,..,..,..,..,5.4,..,2.201944489,0.632877022,..,..
2018,YR2018,Papua New Guinea,PNG,..,..,..,..,7.427,..,..,69,61,61,2618045,65.576,63.039,64.263,..,38,..,..,..,0.0699,8606316,..,..,2.423000097,86.831,13.169,..,27.073,47.3,..,3.564,61,61,67,..,..,..,..,..,..,..,..,..,251.144,187.7,34.3,41.4,8759,..,5153,..,..,..,10992,0.4548,..,..,..,..,..,35.8159344,60.73879635,3.445269251,0.8,..,..,..,8.7,1.9264,..,..,..,..,1.08,..,..,..,..,52,25.9,2.484811285,1.897631265,..,3
2018,YR2018,Paraguay,PRY,..,..,..,..,5.498,..,..,91,93,88,3534912,76.25,72.159,74.131,94.0208,17.2,..,..,..,1.3544,6956071,..,..,4.53399992,38.415,61.585,..,20.571,..,..,2.429,88,88,88,..,..,..,..,..,..,..,..,..,163.978,120.525,15.4,19,2455,..,1529,..,..,..,2870,1.6604,..,..,..,..,..,29.4405056,64.12927939,6.430215009,0.5,..,..,..,2.9,..,1.01162,..,..,..,1.05,..,..,20.53,..,4,..,1.75168621,0.548697295,..,..
2018,YR2018,Peru,PER,..,..,..,..,5.503,..,66.4,81,85,84,18346713,79.28,73.834,76.516,94.40827,11.1,..,..,..,..,31989256,..,..,3.390000105,22.093,77.907,..,17.949,..,..,2.254,84,84,83,..,2.6,..,..,..,..,..,..,..,146.37,84.815,10,12.2,6346,..,4211,..,..,..,8171,2.4398,..,..,..,..,..,25.79060285,66.12100436,8.088392792,0.3,..,8.6,..,3.3,3.71993,0.99887,95.65167,89.30975,..,1.05,..,..,..,..,6.7,..,1.958564626,0.8753873,..,..
2018,YR2018,Philippines,PHL,..,..,..,..,5.873,..,..,75,67,65,43864623,75.387,67.123,71.095,..,22.5,..,..,..,..,106651922,..,..,2.338000059,53.093,46.907,..,20.546,..,..,2.576,65,65,66,..,19.1,..,..,..,..,..,..,..,235.071,130.91,19.8,25,49219,..,29622,..,..,..,62622,4.9351,..,..,..,..,..,30.9630402,63.91439103,5.122568768,0.1,..,4,..,5.4,..,..,..,..,..,1.06,..,..,..,..,24,..,1.876961044,0.973244953,..,..
2018,YR2018,Poland,POL,..,..,..,..,10.9,..,..,92,93,95,18391322,81.8,73.9,77.75365854,..,3.8,..,..,..,..,37974750,..,..,3.845000029,39.942,60.058,..,10.2,..,..,1.46,91,95,87,..,..,..,..,..,..,..,..,..,..,..,3.4,4.1,1417,..,1020,..,..,..,1661,6.8926,..,..,..,..,..,15.05227681,67.42990642,17.51781676,..,..,..,..,1.1,..,..,..,..,..,1.056,..,..,..,..,1.2,..,-0.078428035,0.117541012,..,..
2018,YR2018,Portugal,PRT,..,..,..,..,11,..,..,..,99,99,5267545,84.9,78.7,81.72439024,96.13759,3.1,..,..,..,..,10283822,..,..,6.993000031,34.789,65.211,..,8.5,..,..,1.42,98,99,99,..,..,..,..,..,..,..,..,..,..,..,2.8,3.4,250,..,165,..,..,..,304,..,..,..,..,..,..,13.45790782,64.58823464,21.95385754,0.5,..,..,..,0.8,..,1.00075,..,..,..,1.06,..,..,..,..,1.8,..,0.700805447,-1.754155097,..,..
2018,YR2018,Puerto Rico,PRI,..,..,..,..,9.2,..,..,..,..,..,1062354,83.382,76.346,79.77819512,..,..,..,..,..,..,3195153,..,..,9.199999809,6.422,93.578,..,6.7,..,..,1.035,..,..,..,..,..,..,..,..,..,..,..,..,146.208,63.033,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.83608611,64.48906368,18.67485021,..,..,..,..,..,..,..,..,..,..,1.053,..,..,..,..,0.4,..,-3.993136538,-3.842977518,..,..
2018,YR2018,Qatar,QAT,..,..,..,..,1.202,..,..,99,99,98,2085366,81.876,78.981,80.1,..,5.8,..,..,..,2.4852,2781677,..,..,0.109999999,0.865,99.135,..,9.541,..,..,1.866,98,98,98,..,..,..,..,..,..,..,..,..,41.498,31.873,5.4,6.3,154,..,94,..,..,..,179,7.2628,..,..,..,..,..,13.54076419,85.08916548,1.370070339,..,..,..,..,1.4,..,..,94.09431,..,17.86992,1.045,..,..,..,..,0.29,..,2.126182098,-4.311012365,..,..
2018,YR2018,Romania,ROU,..,..,..,..,13.5,..,..,96,90,86,9051906,79.2,71.8,75.4097561,98.8445,6.1,..,..,..,..,19466145,..,..,4.186999798,46.002,53.998,..,9.6,..,..,1.76,93,86,86,..,..,..,..,..,..,..,..,..,171.82,73.319,5.5,6.7,1165,..,644,..,..,..,1390,..,..,..,..,..,..,15.53455496,66.12674365,18.33870139,0.1,..,..,..,1.8,..,1.0002,..,..,..,1.058,..,..,..,..,4.4,..,-0.506547902,-0.756122412,..,..
2018,YR2018,Russian Federation,RUS,..,..,..,..,12.4,..,..,95,98,97,73826094,77.81,67.75,72.65731707,99.73006,6.1,..,..,..,..,144478050,..,..,4.846000195,25.567,74.433,..,11.5,..,..,1.57,97,..,96,..,..,..,..,..,..,..,..,..,..,..,5.5,6.8,11374,..,5815,..,..,..,13337,..,..,..,..,..,..,17.91408058,67.4112111,14.67470832,..,..,..,..,2.2,..,1.00099,..,..,..,1.058,..,..,..,..,6.3,..,0.176676488,-0.562912728,..,..
2018,YR2018,Rwanda,RWA,..,..,..,..,5.208,..,..,97,99,97,6178259,70.784,66.518,68.7,73.21559,27,..,..,..,0.134,12301939,..,..,1.01699996,82.789,17.211,..,31.696,..,..,4.044,97,97,97,..,..,..,..,..,..,..,..,..,216.342,161.59,24.2,29.7,10435,..,6215,..,..,..,13497,1.2044,..,..,..,..,..,39.97557302,57.0862309,2.938196078,2.5,..,..,..,10.4,3.11334,1.04952,94.78978,35.87144,6.72572,1.024,..,..,..,..,5.2,..,3.14497755,2.540176891,..,..
2018,YR2018,Samoa,WSM,..,..,..,..,5.239,..,..,62,31,34,53053,75.325,71.197,73.187,99.09577,13.6,..,..,..,..,196130,..,..,8.312000275,81.757,18.243,..,24.378,..,..,3.877,34,34,31,..,..,..,..,..,..,..,..,..,138.239,80.735,12.2,14.9,65,..,40,..,..,..,76,2.4885,..,..,..,..,..,38.32069709,56.87889093,4.800411974,..,..,..,..,3.5,..,1.00601,94.41308,..,..,1.08,..,..,..,..,0.53,..,-0.740682249,0.653204515,..,..
2018,YR2018,San Marino,SMR,..,..,..,..,7.1,..,..,..,89,90,..,..,..,..,99.91643,1.7,..,..,..,..,33785,..,..,..,2.774,97.226,..,6.8,..,..,..,78,91,93,..,..,..,..,..,..,..,..,..,..,..,1.6,1.9,0,..,0,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,0.6,..,1,..,66.54351,42.47126,..,..,..,..,..,0,..,0.497460321,-5.097307236,..,..
2018,YR2018,Sao Tome and Principe,STP,..,..,..,..,4.828,..,..,96,95,95,70431,72.583,67.783,70.17,92.81664,24.4,..,..,..,..,211028,..,..,13.14799976,27.197,72.803,..,31.538,..,..,4.321,95,95,95,..,..,..,..,..,..,..,..,..,188.249,124.395,21.5,27.1,162,..,93,..,..,..,206,1.9242,..,..,..,..,..,42.51994996,54.55437193,2.925678109,..,..,..,..,7.9,5.14907,1.00145,..,..,..,1.03,..,..,..,..,21,..,3.037835235,-1.139958986,..,..
2018,YR2018,Saudi Arabia,SAU,..,..,..,..,3.472,..,..,98,98,96,14019589,76.615,73.799,74.998,..,6,..,..,..,2.6117,33699947,..,..,6.039999962,16.156,83.844,..,17.798,..,..,2.319,97,96,98,..,..,..,..,..,..,..,..,..,91.872,76.148,5.7,6.3,3620,..,2240,..,..,..,4244,5.4763,..,..,..,..,..,25.04284813,71.64306385,3.314088023,..,..,..,..,1.6,..,..,94.5456,96.36052,68.03989,1.03,..,..,..,..,2.3,..,2.064004379,0.434125407,..,..
2018,YR2018,Senegal,SEN,..,..,..,..,5.716,..,..,83,82,81,4122004,69.627,65.501,67.665,..,31.8,..,..,..,..,15854360,..,..,6.52699995,52.808,47.192,..,34.523,..,..,4.625,82,82,81,..,..,..,..,..,..,..,..,..,216.045,144.704,28.2,35.3,17251,..,11289,..,..,..,23480,..,..,..,..,..,..,43.05543037,53.85774593,3.086823701,0.4,..,..,..,13.1,4.65201,..,..,..,12.76259,1.036,..,..,..,..,17,..,3.744338712,1.929641853,..,..
2018,YR2018,Serbia,SRB,..,..,..,..,14.6,..,..,98,92,96,3241884,78.1,73.1,75.53902439,..,4.8,..,..,..,..,6982604,..,..,12.7329998,43.908,56.092,..,9.2,..,..,1.49,91,96,96,..,..,..,..,..,..,..,..,..,141.791,74.794,4.3,5.3,403,..,282,..,..,..,465,..,..,..,..,..,..,15.68968075,65.96452656,18.34579269,0.1,..,..,..,1.2,..,..,94.55098,92.06535,67.15866,1.07,..,..,..,..,0.63,..,-0.278572237,-0.88739783,..,..
2018,YR2018,Seychelles,SYC,..,..,..,..,8.5,..,..,97,96,99,..,77.4,68.5,72.84146341,95.86771,12.4,..,..,..,..,96762,..,..,..,43.309,56.691,..,17.1,..,..,2.41,99,99,99,..,..,..,..,..,..,..,..,..,201.609,97.723,11.4,13.4,20,..,14,..,..,..,23,..,..,..,..,..,..,23.63537118,68.77008322,7.594545604,..,..,..,..,3.2,..,1.01055,92.21011,80.06115,17.07985,1.06,..,..,48.57,..,0.14,..,1.715478237,-0.033401728,..,..
2018,YR2018,Sierra Leone,SLE,..,..,..,..,11.745,..,..,90,80,90,2614289,55.106,53.468,54.309,43.20633,78.5,..,..,..,..,7650154,..,..,4.416999817,57.945,42.055,..,33.406,..,..,4.263,90,90,90,..,..,..,..,..,..,..,..,..,392.263,353.346,72.8,83.7,19762,..,8399,..,..,..,26400,..,..,..,..,..,..,41.05963935,55.97380444,2.966556211,1.5,..,..,..,21.2,7.13846,0.88839,..,41.76675,..,1.018,..,..,..,..,33,..,3.137954963,1.416153516,..,..
2018,YR2018,Singapore,SGP,..,..,..,..,5,..,..,98,95,96,3493801,85.4,81,83.14634146,97.34486,2.3,..,..,..,..,5638676,..,..,4.019000053,0,100,..,8.8,..,..,1.14,96,96,96,..,..,..,..,..,..,..,..,..,59.839,34.939,2.1,2.4,114,..,54,..,..,..,142,..,..,..,..,..,..,12.27828264,76.25833717,11.46338019,0.2,..,..,..,0.7,..,1.00025,..,..,..,1.073,..,..,..,..,0.89,..,0.469704299,..,..,..
